,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
3830,train_3830,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19828,train_19828,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29224,train_29224,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,train_1270,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18457,train_18457,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21187,train_21187,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16113,train_16113,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24942,train_24942,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37722,train_37722,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11177,train_11177,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,train_4383,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7409,train_7409,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,train_4871,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25005,train_25005,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32136,train_32136,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,train_1146,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,train_2473,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26929,train_26929,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30643,train_30643,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40097,train_40097,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,train_5297,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40133,train_40133,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9403,train_9403,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22243,train_22243,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40344,train_40344,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6402,train_6402,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25470,train_25470,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18564,train_18564,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12116,train_12116,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32752,train_32752,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10191,train_10191,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22451,train_22451,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24156,train_24156,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11828,train_11828,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33627,train_33627,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37379,train_37379,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32102,train_32102,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17589,train_17589,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34277,train_34277,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30998,train_30998,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27159,train_27159,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18637,train_18637,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,train_2703,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17790,train_17790,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31747,train_31747,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7339,train_7339,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34798,train_34798,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38712,train_38712,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9603,train_9603,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33606,train_33606,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31798,train_31798,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33459,train_33459,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13754,train_13754,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494,train_494,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32143,train_32143,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18228,train_18228,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,train_3382,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23958,train_23958,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24062,train_24062,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7024,train_7024,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37761,train_37761,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,train_10283,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29763,train_29763,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24307,train_24307,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23555,train_23555,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7007,train_7007,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5598,train_5598,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11898,train_11898,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22116,train_22116,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38714,train_38714,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22082,train_22082,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5630,train_5630,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,train_5820,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16874,train_16874,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,train_7018,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9644,train_9644,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22790,train_22790,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11891,train_11891,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30352,train_30352,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,train_5749,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10291,train_10291,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36553,train_36553,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27293,train_27293,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20539,train_20539,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33859,train_33859,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6739,train_6739,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11350,train_11350,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18464,train_18464,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17116,train_17116,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40423,train_40423,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37140,train_37140,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9026,train_9026,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,train_8099,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34091,train_34091,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37827,train_37827,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,train_1367,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36393,train_36393,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19474,train_19474,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27582,train_27582,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15030,train_15030,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19226,train_19226,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15141,train_15141,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,train_4486,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30317,train_30317,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8696,train_8696,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628,train_628,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32758,train_32758,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13691,train_13691,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20561,train_20561,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23626,train_23626,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31241,train_31241,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4997,train_4997,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8389,train_8389,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15923,train_15923,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,train_4881,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38920,train_38920,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26264,train_26264,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28931,train_28931,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28450,train_28450,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10827,train_10827,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6189,train_6189,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24981,train_24981,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8995,train_8995,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31770,train_31770,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32057,train_32057,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36931,train_36931,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28331,train_28331,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29801,train_29801,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,train_2173,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27987,train_27987,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25026,train_25026,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15431,train_15431,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6882,train_6882,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29843,train_29843,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,train_242,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7112,train_7112,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39882,train_39882,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40171,train_40171,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10965,train_10965,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,train_1750,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26677,train_26677,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26581,train_26581,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34241,train_34241,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30273,train_30273,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,train_2815,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,train_6237,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,train_2260,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16241,train_16241,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,train_1472,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16922,train_16922,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,train_3211,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19255,train_19255,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6160,train_6160,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,train_3918,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,train_5177,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32694,train_32694,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,train_8684,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19178,train_19178,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,train_5152,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37632,train_37632,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30105,train_30105,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18670,train_18670,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,train_18497,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,train_4494,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,train_1275,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5599,train_5599,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12617,train_12617,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31752,train_31752,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14878,train_14878,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28775,train_28775,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39541,train_39541,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33706,train_33706,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6726,train_6726,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26173,train_26173,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29031,train_29031,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34206,train_34206,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20689,train_20689,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37085,train_37085,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34678,train_34678,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32058,train_32058,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15238,train_15238,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21619,train_21619,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6469,train_6469,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8498,train_8498,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,train_7670,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15849,train_15849,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25509,train_25509,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14109,train_14109,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22014,train_22014,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34612,train_34612,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22771,train_22771,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35297,train_35297,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21633,train_21633,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17508,train_17508,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,train_1633,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9942,train_9942,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37959,train_37959,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26498,train_26498,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6664,train_6664,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28348,train_28348,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,train_3245,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,train_4119,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15916,train_15916,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,train_7600,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15002,train_15002,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20009,train_20009,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14191,train_14191,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36359,train_36359,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32629,train_32629,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27991,train_27991,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14226,train_14226,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34040,train_34040,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19036,train_19036,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22164,train_22164,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10288,train_10288,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17371,train_17371,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20180,train_20180,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
561,train_561,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20542,train_20542,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30553,train_30553,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33943,train_33943,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24284,train_24284,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,train_7501,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,train_2196,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25304,train_25304,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9333,train_9333,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21930,train_21930,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9508,train_9508,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,train_4830,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9684,train_9684,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6851,train_6851,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,train_2923,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20297,train_20297,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
558,train_558,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19453,train_19453,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22225,train_22225,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,train_2193,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38235,train_38235,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31977,train_31977,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,train_3759,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37822,train_37822,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28578,train_28578,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14876,train_14876,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35819,train_35819,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16959,train_16959,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14030,train_14030,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,train_3184,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19346,train_19346,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22618,train_22618,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30602,train_30602,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18409,train_18409,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,train_1593,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23132,train_23132,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,train_3677,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6941,train_6941,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6970,train_6970,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19043,train_19043,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7621,train_7621,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21334,train_21334,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37259,train_37259,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30106,train_30106,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20725,train_20725,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,train_5027,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26694,train_26694,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,train_3996,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,train_2530,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,train_1858,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35904,train_35904,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6217,train_6217,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6482,train_6482,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27707,train_27707,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34426,train_34426,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,train_244,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6474,train_6474,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17326,train_17326,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9446,train_9446,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,train_5551,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7266,train_7266,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19132,train_19132,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31733,train_31733,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15966,train_15966,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7243,train_7243,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24802,train_24802,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20224,train_20224,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28369,train_28369,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25571,train_25571,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13216,train_13216,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,train_20043,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16541,train_16541,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8122,train_8122,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18478,train_18478,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,train_7280,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38962,train_38962,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27137,train_27137,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15835,train_15835,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23281,train_23281,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
